timestamp,Adult Use of Marijuana Act,Alcohol abuse,Anorexia nervosa,Arnold Schwarzenegger,Arthritis,Board of supervisors,Bureau of Cannabis Control,California,California Department of Food and Agriculture,California Department of Public Health,California Proposition 19 (1972),California Proposition 19 (2010),California Proposition 215 (1996),California Proposition 36 (2000),California Senate Bill 420,California State Legislature,Cancer,Cannabis in California,Caregiver,Charles R. Breyer,Chronic pain,Compassionate Use Act of 1996,Conant v. McCaffrey,Dan Lungren,Decriminalization,Dennis Peron,Diego de Borica,District attorney,Drug Policy Alliance,Drug abuse,Drug possession,Ed Rosenthal,Emerald Triangle,Financial Crimes Enforcement Network,Financial compensation,Fort Ross,Glaucoma,Gonzales v. Raich,Governor of California,Gray Davis,HIV/AIDS,Hashish,Initiatives and referendums in the United States,Interstate commerce,John Chiang (California politician),Life imprisonment,Los Angeles,"Marijuana Control, Regulation, and Education Act",Medical cannabis,Medical necessity,Migraine,Mission San José (California),Multiple sclerosis,National Organization for the Reform of Marijuana Laws,Oakland Cannabis Buyers' Cooperative,"Oakland, California",Oaksterdam University,Paraquat,Pete Wilson,Plant cultivation,Prima facie,Proposition 215,Psychoactive drug,Recreational marijuana,Richard Lee (activist),Rohrabacher–Farr amendment,Rolling paper,Russian colonization of the Americas,"San Diego County, California",San Francisco,San Francisco Cannabis Buyers Club,"Santa Ana, California","Santa Cruz, California",Schedule I drugs,Sonoratown,Spasticity,Supreme Court of California,Terence Hallinan,Time (magazine),Tom Ammiano,United States,United States Department of Justice,United States v. Oakland Cannabis Buyers' Cooperative,Veto,West Hollywood,Wo/Men's Alliance for Medical Marijuana
2017-11-06,149.0,553.0,3008.0,13586.0,2296.0,57.0,,10816.0,21.0,15.0,7.0,43.0,176.0,56.0,80.0,281.0,6306.0,732.0,626.0,12.0,466.0,,9.0,41.0,178.0,25.0,10.0,710.0,45.0,209.0,96.0,31.0,218.0,248.0,38.0,55.0,3235.0,347.0,621.0,438.0,6416.0,2108.0,415.0,47.0,193.0,2315.0,9351.0,6.0,1530.0,42.0,4475.0,84.0,6816.0,109.0,3.0,1943.0,46.0,463.0,316.0,21.0,998.0,4.0,1533.0,5.0,8.0,81.0,229.0,218.0,618.0,6315.0,7.0,543.0,702.0,2.0,6.0,584.0,190.0,36.0,1603.0,21.0,42683.0,1609.0,57.0,550.0,54.0,1.0
2017-11-07,184.0,511.0,3170.0,12132.0,2452.0,95.0,,10990.0,19.0,18.0,5.0,41.0,165.0,65.0,83.0,328.0,6437.0,721.0,610.0,22.0,465.0,,9.0,68.0,197.0,22.0,5.0,828.0,53.0,185.0,90.0,65.0,197.0,307.0,47.0,62.0,3506.0,282.0,676.0,441.0,6757.0,2007.0,399.0,55.0,239.0,1996.0,8692.0,10.0,1539.0,35.0,4376.0,84.0,7019.0,88.0,2.0,1627.0,47.0,637.0,295.0,21.0,863.0,7.0,1546.0,4.0,9.0,79.0,184.0,206.0,609.0,7044.0,24.0,457.0,707.0,,,548.0,202.0,32.0,1608.0,31.0,41859.0,1565.0,23.0,563.0,114.0,2.0
2017-11-08,232.0,519.0,2935.0,12846.0,2242.0,128.0,,11220.0,25.0,33.0,3.0,43.0,176.0,45.0,54.0,575.0,6303.0,826.0,507.0,23.0,498.0,,19.0,43.0,287.0,23.0,10.0,955.0,60.0,224.0,79.0,35.0,159.0,279.0,43.0,62.0,3317.0,349.0,1174.0,547.0,6876.0,1921.0,505.0,45.0,850.0,2846.0,8694.0,16.0,1604.0,44.0,4146.0,71.0,7413.0,106.0,2.0,1538.0,67.0,586.0,358.0,20.0,863.0,6.0,1538.0,4.0,15.0,80.0,199.0,247.0,645.0,5539.0,15.0,469.0,624.0,,2.0,580.0,200.0,40.0,1603.0,31.0,45792.0,1888.0,32.0,611.0,69.0,2.0
2017-11-09,190.0,507.0,2771.0,13457.0,2264.0,74.0,,10328.0,24.0,25.0,10.0,16.0,141.0,42.0,62.0,467.0,6074.0,727.0,411.0,20.0,418.0,,7.0,61.0,217.0,21.0,11.0,746.0,68.0,166.0,81.0,33.0,203.0,303.0,45.0,38.0,3117.0,307.0,686.0,479.0,6641.0,2037.0,351.0,34.0,267.0,2407.0,8650.0,6.0,1483.0,43.0,3885.0,119.0,6816.0,104.0,0.0,1751.0,51.0,523.0,372.0,19.0,901.0,2.0,1574.0,8.0,8.0,79.0,214.0,198.0,606.0,5402.0,6.0,494.0,684.0,,0.0,459.0,135.0,31.0,1473.0,37.0,42658.0,1900.0,24.0,566.0,62.0,2.0
2017-11-10,130.0,470.0,2518.0,13290.0,1972.0,84.0,,9765.0,14.0,15.0,4.0,34.0,158.0,40.0,47.0,251.0,5537.0,629.0,309.0,20.0,378.0,,0.0,54.0,151.0,19.0,4.0,692.0,48.0,167.0,79.0,27.0,189.0,228.0,33.0,49.0,2724.0,226.0,526.0,369.0,5590.0,1963.0,209.0,42.0,223.0,2109.0,8659.0,7.0,1327.0,26.0,3685.0,51.0,5882.0,109.0,5.0,1473.0,56.0,533.0,278.0,12.0,691.0,1.0,1220.0,,9.0,90.0,242.0,196.0,514.0,4957.0,13.0,523.0,667.0,,,478.0,149.0,24.0,1282.0,34.0,40063.0,1335.0,14.0,450.0,58.0,1.0
2017-11-11,166.0,379.0,2385.0,18038.0,1730.0,47.0,,8964.0,10.0,5.0,5.0,30.0,106.0,26.0,65.0,230.0,4957.0,653.0,219.0,22.0,302.0,,4.0,43.0,109.0,23.0,4.0,622.0,41.0,149.0,61.0,29.0,166.0,160.0,27.0,46.0,2643.0,180.0,536.0,393.0,5113.0,1977.0,121.0,34.0,232.0,1748.0,7755.0,5.0,1260.0,20.0,3563.0,66.0,5198.0,70.0,2.0,1272.0,46.0,399.0,318.0,12.0,606.0,2.0,1128.0,2.0,3.0,64.0,201.0,191.0,452.0,4794.0,7.0,442.0,726.0,1.0,4.0,443.0,123.0,29.0,1308.0,18.0,33696.0,961.0,17.0,310.0,89.0,0.0
2017-11-12,126.0,510.0,2624.0,17305.0,1859.0,35.0,,10186.0,15.0,7.0,3.0,26.0,123.0,23.0,46.0,277.0,5348.0,658.0,332.0,18.0,368.0,,2.0,32.0,167.0,32.0,9.0,645.0,47.0,184.0,65.0,40.0,180.0,109.0,35.0,52.0,2708.0,160.0,597.0,428.0,6291.0,2017.0,144.0,33.0,227.0,1930.0,8999.0,8.0,1324.0,26.0,3536.0,85.0,5790.0,64.0,1.0,1593.0,63.0,396.0,299.0,10.0,664.0,3.0,1275.0,3.0,4.0,98.0,237.0,182.0,519.0,5211.0,5.0,505.0,756.0,,3.0,434.0,122.0,29.0,1377.0,22.0,36447.0,1068.0,21.0,406.0,86.0,0.0
2017-11-13,150.0,505.0,3021.0,40379.0,2345.0,46.0,,11063.0,26.0,22.0,0.0,34.0,159.0,40.0,59.0,339.0,6164.0,846.0,379.0,33.0,450.0,,7.0,47.0,202.0,22.0,6.0,836.0,53.0,227.0,72.0,32.0,236.0,229.0,55.0,45.0,3160.0,346.0,701.0,582.0,6448.0,2239.0,318.0,58.0,268.0,2096.0,9097.0,10.0,2164.0,38.0,4360.0,133.0,6929.0,123.0,1.0,1589.0,55.0,493.0,488.0,15.0,826.0,2.0,1501.0,4.0,15.0,135.0,237.0,225.0,610.0,6547.0,12.0,517.0,824.0,,2.0,603.0,185.0,36.0,1731.0,36.0,41964.0,1625.0,35.0,612.0,76.0,3.0
2017-11-14,165.0,516.0,3276.0,14886.0,2296.0,57.0,,11416.0,33.0,20.0,11.0,48.0,167.0,55.0,52.0,288.0,6266.0,811.0,431.0,19.0,442.0,,9.0,63.0,182.0,21.0,8.0,1037.0,43.0,176.0,79.0,50.0,243.0,369.0,49.0,59.0,3195.0,295.0,666.0,474.0,6775.0,2039.0,329.0,38.0,199.0,1916.0,9096.0,16.0,1835.0,45.0,4063.0,134.0,7091.0,107.0,7.0,1785.0,67.0,506.0,359.0,22.0,930.0,7.0,1567.0,7.0,12.0,128.0,209.0,249.0,569.0,5979.0,17.0,526.0,792.0,,2.0,612.0,189.0,35.0,1704.0,36.0,42449.0,2452.0,24.0,600.0,85.0,1.0
2017-11-15,177.0,599.0,3045.0,14096.0,2315.0,41.0,,12685.0,26.0,30.0,7.0,37.0,195.0,30.0,58.0,303.0,5811.0,958.0,389.0,22.0,471.0,,14.0,61.0,198.0,14.0,6.0,1028.0,53.0,192.0,88.0,39.0,241.0,261.0,55.0,54.0,3511.0,370.0,602.0,411.0,6669.0,1989.0,324.0,42.0,192.0,2960.0,8815.0,7.0,1931.0,58.0,4011.0,144.0,7776.0,97.0,5.0,1728.0,78.0,528.0,338.0,14.0,938.0,3.0,1651.0,5.0,13.0,146.0,204.0,226.0,611.0,5684.0,8.0,500.0,737.0,,1.0,589.0,200.0,29.0,1573.0,35.0,42986.0,2199.0,18.0,607.0,70.0,3.0
2017-11-16,190.0,526.0,2923.0,13230.0,2128.0,51.0,,10604.0,11.0,34.0,2.0,37.0,183.0,47.0,59.0,305.0,6007.0,724.0,389.0,29.0,427.0,,17.0,65.0,169.0,20.0,5.0,1003.0,61.0,186.0,89.0,61.0,238.0,276.0,50.0,50.0,3193.0,343.0,568.0,460.0,6597.0,2094.0,345.0,54.0,190.0,2716.0,8780.0,4.0,1788.0,57.0,3855.0,126.0,6856.0,82.0,2.0,1642.0,50.0,611.0,304.0,20.0,861.0,4.0,1586.0,3.0,10.0,110.0,237.0,245.0,522.0,5594.0,19.0,474.0,690.0,1.0,3.0,563.0,270.0,28.0,1753.0,28.0,43445.0,1837.0,23.0,652.0,73.0,3.0
2017-11-17,212.0,449.0,2746.0,14112.0,2053.0,49.0,,9772.0,16.0,24.0,3.0,26.0,171.0,38.0,40.0,243.0,5579.0,762.0,315.0,26.0,330.0,,5.0,46.0,187.0,31.0,5.0,710.0,46.0,142.0,63.0,38.0,176.0,247.0,49.0,46.0,3074.0,258.0,465.0,398.0,5832.0,2153.0,265.0,53.0,166.0,2239.0,8211.0,18.0,1619.0,28.0,3468.0,84.0,6424.0,92.0,1.0,1630.0,50.0,550.0,285.0,19.0,798.0,6.0,1310.0,4.0,10.0,125.0,205.0,184.0,550.0,5103.0,11.0,508.0,696.0,1.0,4.0,529.0,178.0,25.0,1453.0,17.0,40541.0,1481.0,18.0,580.0,52.0,2.0
2017-11-18,120.0,363.0,2597.0,12966.0,1745.0,28.0,,9072.0,14.0,18.0,3.0,39.0,129.0,36.0,49.0,204.0,4537.0,693.0,389.0,22.0,281.0,,3.0,60.0,175.0,14.0,12.0,571.0,39.0,141.0,76.0,38.0,196.0,135.0,33.0,39.0,2618.0,100.0,456.0,379.0,5179.0,1995.0,89.0,29.0,179.0,2394.0,9081.0,9.0,1399.0,34.0,3000.0,41.0,5653.0,64.0,4.0,1441.0,48.0,343.0,287.0,18.0,602.0,3.0,1109.0,6.0,17.0,56.0,227.0,167.0,436.0,4703.0,6.0,433.0,623.0,1.0,8.0,484.0,174.0,24.0,1312.0,20.0,33709.0,980.0,13.0,420.0,65.0,1.0
2017-11-19,142.0,432.0,2776.0,13910.0,1983.0,30.0,,11411.0,14.0,6.0,4.0,28.0,109.0,30.0,38.0,174.0,5342.0,659.0,357.0,14.0,348.0,,2.0,53.0,165.0,14.0,3.0,644.0,30.0,158.0,63.0,43.0,192.0,143.0,29.0,58.0,2625.0,146.0,508.0,346.0,6138.0,2147.0,129.0,37.0,197.0,2067.0,9699.0,18.0,1366.0,29.0,3156.0,87.0,5701.0,77.0,3.0,2797.0,58.0,452.0,264.0,40.0,742.0,6.0,1415.0,3.0,19.0,58.0,206.0,172.0,665.0,5224.0,17.0,501.0,680.0,2.0,1.0,422.0,131.0,37.0,1354.0,39.0,36522.0,1022.0,13.0,379.0,96.0,4.0
2017-11-20,189.0,574.0,2988.0,16088.0,2275.0,43.0,,11480.0,22.0,21.0,9.0,49.0,154.0,47.0,110.0,255.0,6060.0,679.0,427.0,15.0,452.0,,4.0,55.0,172.0,27.0,3.0,650.0,42.0,184.0,76.0,33.0,189.0,264.0,69.0,45.0,3101.0,284.0,705.0,517.0,6750.0,2530.0,256.0,30.0,225.0,3676.0,10720.0,12.0,1872.0,29.0,3827.0,58.0,6192.0,84.0,1.0,2063.0,43.0,569.0,352.0,21.0,856.0,3.0,1448.0,6.0,12.0,94.0,212.0,193.0,847.0,5559.0,17.0,571.0,733.0,1.0,8.0,581.0,369.0,42.0,1570.0,36.0,42284.0,1631.0,23.0,509.0,75.0,3.0
2017-11-21,167.0,476.0,2921.0,12727.0,2390.0,43.0,,10382.0,20.0,17.0,2.0,33.0,149.0,49.0,68.0,279.0,6989.0,701.0,391.0,310.0,474.0,,12.0,52.0,186.0,19.0,4.0,713.0,58.0,185.0,78.0,38.0,162.0,279.0,54.0,57.0,3200.0,267.0,596.0,437.0,6864.0,2106.0,257.0,43.0,215.0,2404.0,9309.0,10.0,1926.0,37.0,3627.0,74.0,6411.0,70.0,4.0,1650.0,50.0,553.0,320.0,27.0,874.0,5.0,1454.0,7.0,9.0,119.0,202.0,204.0,630.0,5432.0,9.0,575.0,739.0,,2.0,569.0,192.0,35.0,1659.0,28.0,42514.0,1761.0,15.0,470.0,59.0,0.0
2017-11-22,169.0,490.0,2893.0,12305.0,3897.0,44.0,,9950.0,13.0,33.0,5.0,46.0,149.0,82.0,94.0,210.0,5593.0,693.0,435.0,69.0,406.0,,14.0,99.0,159.0,25.0,8.0,603.0,61.0,183.0,74.0,57.0,199.0,250.0,55.0,51.0,3106.0,169.0,567.0,392.0,7583.0,1886.0,126.0,33.0,176.0,2107.0,9509.0,23.0,1462.0,40.0,3548.0,57.0,6394.0,113.0,2.0,1466.0,36.0,501.0,280.0,23.0,798.0,16.0,1373.0,3.0,16.0,93.0,235.0,184.0,656.0,5109.0,26.0,507.0,1330.0,0.0,0.0,572.0,161.0,32.0,1496.0,28.0,41023.0,1237.0,16.0,499.0,64.0,2.0
2017-11-23,137.0,462.0,2575.0,11367.0,1940.0,37.0,,11184.0,21.0,18.0,3.0,38.0,80.0,40.0,49.0,189.0,5316.0,631.0,289.0,16.0,390.0,,2.0,41.0,153.0,18.0,10.0,538.0,41.0,169.0,56.0,35.0,171.0,175.0,46.0,50.0,2700.0,128.0,443.0,313.0,6316.0,2028.0,104.0,32.0,159.0,2009.0,9158.0,4.0,1275.0,15.0,3101.0,52.0,23017.0,64.0,5.0,1460.0,46.0,480.0,244.0,15.0,663.0,3.0,1141.0,3.0,5.0,69.0,193.0,180.0,622.0,6020.0,5.0,404.0,773.0,,,476.0,145.0,39.0,1321.0,36.0,47923.0,814.0,15.0,438.0,56.0,6.0
2017-11-24,159.0,388.0,2356.0,11541.0,1788.0,21.0,,9193.0,18.0,12.0,5.0,30.0,87.0,31.0,55.0,133.0,4949.0,595.0,244.0,14.0,331.0,,5.0,36.0,137.0,16.0,9.0,462.0,31.0,140.0,52.0,45.0,188.0,214.0,33.0,42.0,2615.0,86.0,479.0,329.0,5887.0,1874.0,104.0,24.0,148.0,2031.0,8034.0,7.0,1254.0,15.0,2914.0,95.0,5530.0,59.0,0.0,1350.0,53.0,416.0,226.0,18.0,630.0,3.0,1070.0,5.0,5.0,138.0,223.0,172.0,684.0,4944.0,11.0,403.0,695.0,,,437.0,162.0,30.0,1328.0,19.0,37187.0,873.0,4.0,327.0,82.0,3.0
2017-11-25,153.0,394.0,2371.0,13577.0,1801.0,36.0,,9216.0,24.0,17.0,4.0,34.0,105.0,38.0,309.0,153.0,4723.0,737.0,247.0,15.0,342.0,,3.0,41.0,145.0,16.0,6.0,533.0,37.0,140.0,70.0,24.0,213.0,151.0,23.0,46.0,2301.0,90.0,489.0,391.0,5569.0,2101.0,107.0,22.0,132.0,2018.0,8490.0,6.0,1329.0,14.0,2911.0,60.0,5103.0,61.0,2.0,1583.0,33.0,474.0,262.0,11.0,546.0,4.0,1054.0,1.0,7.0,187.0,198.0,178.0,618.0,5026.0,12.0,432.0,901.0,,2.0,395.0,146.0,38.0,4205.0,21.0,71576.0,941.0,12.0,306.0,85.0,1.0
2017-11-26,188.0,415.0,2608.0,14089.0,1812.0,41.0,,10629.0,17.0,12.0,4.0,46.0,137.0,33.0,57.0,183.0,5167.0,719.0,314.0,24.0,342.0,,4.0,51.0,147.0,14.0,4.0,590.0,37.0,156.0,62.0,34.0,211.0,152.0,39.0,46.0,2479.0,174.0,487.0,358.0,6360.0,2215.0,130.0,28.0,133.0,2056.0,9381.0,11.0,1326.0,18.0,3017.0,87.0,5934.0,82.0,4.0,2078.0,42.0,475.0,283.0,14.0,591.0,5.0,1186.0,3.0,13.0,133.0,199.0,197.0,555.0,5681.0,13.0,481.0,864.0,,2.0,467.0,175.0,26.0,3249.0,36.0,41124.0,1162.0,24.0,441.0,80.0,0.0
2017-11-27,231.0,621.0,2995.0,12523.0,2161.0,58.0,,11418.0,27.0,30.0,5.0,46.0,144.0,53.0,56.0,311.0,6043.0,791.0,411.0,26.0,405.0,,7.0,55.0,178.0,17.0,15.0,654.0,74.0,185.0,93.0,35.0,178.0,290.0,57.0,56.0,3097.0,272.0,540.0,402.0,7434.0,2154.0,272.0,52.0,171.0,2206.0,11076.0,8.0,1504.0,33.0,3631.0,131.0,6295.0,121.0,,1833.0,52.0,510.0,281.0,25.0,858.0,4.0,1631.0,4.0,10.0,148.0,264.0,207.0,698.0,5830.0,12.0,552.0,787.0,0.0,1.0,494.0,248.0,42.0,5259.0,32.0,43873.0,1485.0,30.0,571.0,63.0,2.0
2017-11-28,205.0,555.0,2986.0,11783.0,2073.0,52.0,,11919.0,28.0,33.0,6.0,44.0,152.0,35.0,73.0,328.0,6183.0,787.0,409.0,44.0,464.0,,16.0,45.0,179.0,17.0,15.0,699.0,71.0,159.0,100.0,16.0,177.0,333.0,58.0,51.0,3325.0,351.0,525.0,396.0,8302.0,2080.0,312.0,71.0,172.0,1945.0,10063.0,13.0,1624.0,46.0,3307.0,142.0,7111.0,119.0,3.0,1645.0,58.0,562.0,298.0,20.0,873.0,5.0,1560.0,6.0,9.0,158.0,200.0,232.0,575.0,5602.0,17.0,495.0,711.0,,,594.0,256.0,35.0,3271.0,24.0,42562.0,1687.0,30.0,645.0,82.0,2.0
2017-11-29,224.0,503.0,2816.0,12332.0,2014.0,61.0,,10917.0,15.0,26.0,10.0,31.0,154.0,63.0,70.0,279.0,6197.0,744.0,369.0,28.0,378.0,,6.0,47.0,199.0,14.0,13.0,704.0,49.0,149.0,70.0,26.0,193.0,288.0,59.0,58.0,3049.0,306.0,504.0,370.0,9114.0,1975.0,286.0,40.0,186.0,1924.0,9386.0,7.0,1580.0,38.0,3274.0,236.0,7133.0,111.0,4.0,1517.0,61.0,536.0,266.0,8.0,833.0,3.0,1500.0,4.0,9.0,142.0,195.0,318.0,768.0,5383.0,16.0,491.0,693.0,,0.0,555.0,189.0,31.0,2035.0,39.0,42088.0,1712.0,18.0,596.0,89.0,1.0
2017-11-30,210.0,459.0,2847.0,13677.0,1925.0,54.0,,9893.0,27.0,25.0,6.0,38.0,173.0,65.0,68.0,345.0,5851.0,736.0,355.0,33.0,398.0,,11.0,37.0,188.0,16.0,14.0,624.0,62.0,152.0,74.0,37.0,179.0,264.0,52.0,43.0,2825.0,352.0,513.0,412.0,12648.0,2037.0,294.0,41.0,157.0,2018.0,9186.0,9.0,1771.0,46.0,3797.0,170.0,6592.0,104.0,3.0,1584.0,68.0,606.0,259.0,8.0,766.0,5.0,1465.0,2.0,11.0,137.0,201.0,244.0,626.0,6072.0,4.0,517.0,598.0,,3.0,558.0,189.0,19.0,1771.0,24.0,41073.0,1609.0,44.0,574.0,55.0,1.0
2017-12-01,214.0,394.0,2566.0,13816.0,1774.0,47.0,,9669.0,18.0,26.0,9.0,31.0,140.0,42.0,54.0,250.0,5186.0,643.0,320.0,29.0,317.0,,21.0,43.0,175.0,20.0,16.0,577.0,48.0,131.0,71.0,41.0,187.0,203.0,39.0,43.0,2673.0,300.0,568.0,394.0,18765.0,1871.0,249.0,46.0,209.0,1641.0,8263.0,8.0,1574.0,40.0,2843.0,123.0,5833.0,94.0,2.0,1591.0,51.0,416.0,283.0,9.0,672.0,6.0,1257.0,8.0,10.0,177.0,234.0,230.0,587.0,5758.0,11.0,469.0,568.0,1.0,3.0,490.0,144.0,105.0,1654.0,42.0,41564.0,1896.0,30.0,472.0,54.0,5.0
2017-12-02,175.0,344.0,2244.0,18062.0,1517.0,35.0,,8574.0,10.0,21.0,1.0,23.0,119.0,24.0,61.0,224.0,4532.0,596.0,299.0,20.0,273.0,,7.0,37.0,97.0,32.0,4.0,506.0,30.0,113.0,57.0,33.0,170.0,155.0,31.0,49.0,2320.0,113.0,492.0,344.0,9839.0,1870.0,169.0,21.0,170.0,1282.0,7551.0,8.0,1244.0,23.0,2476.0,60.0,5206.0,68.0,5.0,1381.0,59.0,379.0,220.0,10.0,622.0,5.0,1090.0,,9.0,106.0,211.0,194.0,607.0,4960.0,12.0,387.0,596.0,,2.0,402.0,91.0,87.0,1301.0,34.0,32949.0,1273.0,17.0,422.0,54.0,0.0
2017-12-03,158.0,413.0,2645.0,17385.0,1731.0,42.0,,8734.0,13.0,11.0,12.0,31.0,135.0,34.0,60.0,245.0,4890.0,649.0,311.0,14.0,621.0,,7.0,40.0,159.0,23.0,18.0,517.0,42.0,149.0,108.0,43.0,122.0,174.0,49.0,48.0,2535.0,150.0,540.0,371.0,8030.0,1976.0,182.0,30.0,135.0,1499.0,8580.0,7.0,1284.0,21.0,2735.0,81.0,5442.0,89.0,2.0,1593.0,88.0,401.0,293.0,23.0,795.0,2.0,1156.0,2.0,9.0,152.0,224.0,201.0,702.0,5233.0,14.0,455.0,659.0,,1.0,413.0,110.0,45.0,1569.0,28.0,34796.0,1331.0,14.0,420.0,68.0,4.0
2017-12-04,230.0,494.0,2962.0,13643.0,2009.0,51.0,,10686.0,26.0,25.0,8.0,40.0,159.0,40.0,52.0,366.0,5734.0,687.0,371.0,17.0,357.0,,16.0,47.0,184.0,13.0,11.0,669.0,50.0,135.0,76.0,38.0,179.0,256.0,64.0,50.0,3007.0,336.0,553.0,428.0,8100.0,2000.0,283.0,47.0,163.0,1463.0,9071.0,6.0,1570.0,39.0,3405.0,147.0,6355.0,120.0,2.0,1705.0,88.0,453.0,333.0,10.0,876.0,4.0,1469.0,3.0,7.0,296.0,203.0,232.0,679.0,5863.0,10.0,510.0,756.0,1.0,0.0,522.0,202.0,47.0,2205.0,30.0,42991.0,1958.0,28.0,596.0,57.0,0.0
2017-12-05,183.0,520.0,2954.0,13122.0,2056.0,52.0,,11010.0,25.0,21.0,6.0,30.0,158.0,65.0,54.0,317.0,5659.0,657.0,421.0,35.0,367.0,,10.0,47.0,178.0,9.0,9.0,640.0,55.0,201.0,83.0,35.0,193.0,301.0,41.0,48.0,3037.0,339.0,609.0,394.0,7652.0,3894.0,349.0,55.0,174.0,1438.0,9700.0,1.0,1635.0,50.0,3469.0,145.0,7044.0,93.0,6.0,1581.0,77.0,529.0,311.0,23.0,845.0,8.0,1429.0,4.0,14.0,213.0,207.0,247.0,665.0,5422.0,4.0,864.0,794.0,,1.0,539.0,173.0,24.0,2107.0,30.0,42251.0,1977.0,29.0,650.0,79.0,8.0
2017-12-06,220.0,487.0,2826.0,12053.0,2025.0,43.0,,13183.0,20.0,16.0,4.0,25.0,154.0,52.0,54.0,323.0,5647.0,627.0,347.0,32.0,369.0,,7.0,56.0,239.0,14.0,5.0,667.0,60.0,165.0,91.0,25.0,210.0,304.0,40.0,52.0,3024.0,297.0,599.0,440.0,7387.0,2181.0,375.0,50.0,173.0,1524.0,11227.0,5.0,1499.0,44.0,3244.0,181.0,6686.0,101.0,2.0,1518.0,110.0,510.0,286.0,15.0,831.0,2.0,1417.0,5.0,9.0,244.0,209.0,234.0,914.0,5499.0,13.0,923.0,744.0,,7.0,550.0,144.0,37.0,4337.0,31.0,41238.0,1730.0,22.0,626.0,59.0,2.0
2017-12-07,228.0,503.0,2937.0,12277.0,1888.0,58.0,,13050.0,25.0,20.0,9.0,33.0,170.0,54.0,54.0,345.0,5578.0,695.0,293.0,29.0,384.0,,16.0,60.0,214.0,13.0,8.0,651.0,77.0,196.0,89.0,33.0,206.0,230.0,41.0,58.0,3214.0,386.0,621.0,397.0,7124.0,2079.0,378.0,45.0,176.0,1473.0,13023.0,5.0,1419.0,44.0,3243.0,152.0,6993.0,82.0,2.0,1602.0,112.0,488.0,289.0,19.0,855.0,5.0,1449.0,2.0,9.0,249.0,229.0,505.0,1090.0,6127.0,17.0,1007.0,688.0,2.0,,534.0,230.0,29.0,3085.0,25.0,41276.0,1730.0,29.0,714.0,103.0,2.0
2017-12-08,185.0,450.0,3813.0,13567.0,1838.0,54.0,,12128.0,12.0,20.0,4.0,34.0,143.0,44.0,63.0,334.0,5056.0,572.0,274.0,15.0,362.0,,7.0,65.0,181.0,13.0,9.0,536.0,59.0,185.0,81.0,42.0,226.0,225.0,35.0,43.0,2787.0,274.0,549.0,368.0,6037.0,1978.0,309.0,38.0,234.0,1491.0,10403.0,11.0,1193.0,42.0,2869.0,195.0,5908.0,93.0,2.0,1495.0,154.0,407.0,360.0,19.0,799.0,8.0,1187.0,3.0,7.0,317.0,181.0,361.0,2179.0,5246.0,14.0,927.0,717.0,1.0,1.0,424.0,185.0,27.0,2090.0,23.0,38713.0,1557.0,15.0,664.0,71.0,3.0
2017-12-09,174.0,312.0,2512.0,13415.0,1655.0,38.0,,10513.0,23.0,16.0,3.0,22.0,110.0,37.0,40.0,202.0,4431.0,538.0,253.0,32.0,291.0,,1.0,44.0,141.0,22.0,15.0,492.0,41.0,147.0,81.0,34.0,183.0,157.0,47.0,56.0,2503.0,220.0,534.0,379.0,5460.0,1979.0,150.0,34.0,217.0,1400.0,9293.0,8.0,1199.0,66.0,2878.0,66.0,5002.0,71.0,6.0,1477.0,164.0,298.0,279.0,3.0,664.0,3.0,1113.0,4.0,8.0,163.0,177.0,441.0,946.0,5537.0,11.0,642.0,553.0,,2.0,428.0,124.0,17.0,1654.0,25.0,36216.0,913.0,17.0,420.0,57.0,2.0
2017-12-10,212.0,428.0,2697.0,16650.0,1768.0,44.0,,11345.0,21.0,11.0,4.0,40.0,91.0,35.0,57.0,222.0,5149.0,661.0,271.0,18.0,325.0,,7.0,47.0,136.0,21.0,9.0,494.0,30.0,170.0,76.0,31.0,185.0,408.0,35.0,55.0,2613.0,203.0,746.0,490.0,6211.0,2176.0,154.0,51.0,151.0,1439.0,9841.0,4.0,1163.0,19.0,3034.0,108.0,5298.0,78.0,1.0,2046.0,164.0,1253.0,324.0,21.0,762.0,6.0,1154.0,4.0,18.0,118.0,196.0,253.0,678.0,5989.0,12.0,595.0,681.0,1.0,2.0,381.0,154.0,27.0,1806.0,30.0,36423.0,1112.0,13.0,457.0,83.0,2.0
2017-12-11,228.0,444.0,2800.0,14106.0,2621.0,50.0,,12268.0,29.0,25.0,10.0,46.0,121.0,33.0,43.0,324.0,5897.0,650.0,423.0,29.0,381.0,,7.0,50.0,182.0,27.0,14.0,615.0,61.0,168.0,83.0,39.0,201.0,272.0,47.0,48.0,3067.0,388.0,1526.0,737.0,6808.0,2271.0,331.0,42.0,198.0,1403.0,9806.0,7.0,1600.0,40.0,3404.0,166.0,6162.0,86.0,3.0,1752.0,185.0,1689.0,578.0,17.0,919.0,5.0,1371.0,2.0,16.0,159.0,221.0,233.0,808.0,5977.0,35.0,649.0,788.0,,5.0,538.0,271.0,31.0,1943.0,40.0,42643.0,1613.0,15.0,591.0,60.0,6.0
