timestamp,Adult Use of Marijuana Act,Alcohol abuse,Anorexia nervosa,Arnold Schwarzenegger,Arthritis,Board of supervisors,California,California Department of Food and Agriculture,California Department of Public Health,California Proposition 19 (1972),California Proposition 19 (2010),California Proposition 215 (1996),California Proposition 36 (2000),California Senate Bill 420,California State Legislature,Cancer,Cannabis in California,Caregiver,Charles R. Breyer,Chronic pain,Conant v. McCaffrey,Dan Lungren,Decriminalization,Dennis Peron,Diego de Borica,District attorney,Drug Policy Alliance,Drug abuse,Drug possession,Ed Rosenthal,Emerald Triangle,Financial Crimes Enforcement Network,Financial compensation,Fort Ross,Glaucoma,Gonzales v. Raich,Governor of California,Gray Davis,HIV/AIDS,Hashish,Initiatives and referendums in the United States,Interstate commerce,John Chiang (California politician),Life imprisonment,Los Angeles,"Marijuana Control, Regulation, and Education Act",Medical cannabis,Medical necessity,Migraine,Mission San José (California),Multiple sclerosis,National Organization for the Reform of Marijuana Laws,Oakland Cannabis Buyers' Cooperative,"Oakland, California",Oaksterdam University,Paraquat,Pete Wilson,Plant cultivation,Prima facie,Proposition 215,Psychoactive drug,Recreational marijuana,Richard Lee (activist),Rohrabacher–Farr amendment,Rolling paper,Russian colonization of the Americas,"San Diego County, California",San Francisco,San Francisco Cannabis Buyers Club,"Santa Ana, California","Santa Cruz, California",Schedule I drugs,Sonoratown,Spasticity,Supreme Court of California,Terence Hallinan,Time (magazine),Tom Ammiano,United States,United States Department of Justice,United States v. Oakland Cannabis Buyers' Cooperative,Veto,West Hollywood,Wo/Men's Alliance for Medical Marijuana
2016-09-07,69.0,842.0,3795.0,13937.0,3386.0,63.0,11168.0,15.0,15.0,4.0,60.0,131.0,44.0,73.0,185.0,5553.0,666.0,401.0,27.0,459.0,1.0,37.0,146.0,10.0,5.0,748.0,51.0,176.0,84.0,38.0,204.0,178.0,70.0,74.0,3864.0,412.0,453.0,353.0,6775.0,1943.0,251.0,45.0,86.0,1785.0,9391.0,10.0,1598.0,61.0,5341.0,53.0,10190.0,85.0,2.0,1884.0,81.0,599.0,255.0,23.0,1147.0,4.0,1382.0,3.0,11.0,,219.0,206.0,688.0,6983.0,8.0,582.0,1015.0,,2.0,642.0,148.0,29.0,1767.0,33.0,40876.0,1195.0,29.0,605.0,90.0,6.0
2016-09-08,82.0,937.0,3089.0,13513.0,3420.0,58.0,10841.0,19.0,32.0,7.0,63.0,167.0,43.0,61.0,204.0,5503.0,806.0,364.0,50.0,448.0,0.0,38.0,175.0,13.0,9.0,733.0,64.0,154.0,84.0,52.0,210.0,160.0,62.0,63.0,4032.0,563.0,504.0,366.0,6658.0,2057.0,215.0,26.0,91.0,1719.0,9286.0,14.0,1799.0,57.0,5251.0,47.0,10263.0,85.0,1.0,1988.0,52.0,515.0,269.0,11.0,959.0,3.0,1327.0,5.0,7.0,,210.0,220.0,612.0,6377.0,19.0,649.0,923.0,1.0,1.0,625.0,145.0,23.0,1499.0,27.0,41110.0,1108.0,23.0,679.0,80.0,2.0
2016-09-09,64.0,597.0,2921.0,13584.0,3200.0,58.0,11813.0,27.0,20.0,4.0,56.0,171.0,46.0,76.0,199.0,5137.0,649.0,283.0,30.0,394.0,7.0,35.0,120.0,10.0,7.0,694.0,85.0,136.0,78.0,21.0,254.0,180.0,47.0,64.0,3845.0,284.0,538.0,379.0,6309.0,1783.0,226.0,44.0,97.0,1591.0,9302.0,10.0,1588.0,53.0,4867.0,44.0,9977.0,63.0,2.0,1791.0,45.0,462.0,288.0,14.0,740.0,4.0,1217.0,2.0,11.0,,218.0,219.0,474.0,6255.0,7.0,512.0,1000.0,,,590.0,118.0,27.0,1429.0,21.0,40327.0,1219.0,40.0,864.0,79.0,1.0
2016-09-10,46.0,728.0,2883.0,15431.0,2888.0,30.0,9415.0,23.0,13.0,5.0,57.0,144.0,28.0,49.0,145.0,4707.0,615.0,274.0,7.0,326.0,1.0,40.0,109.0,17.0,10.0,592.0,41.0,136.0,71.0,17.0,283.0,61.0,41.0,58.0,3117.0,162.0,399.0,351.0,5270.0,2016.0,126.0,34.0,81.0,1699.0,8653.0,8.0,1300.0,17.0,4167.0,39.0,8405.0,67.0,4.0,1706.0,53.0,389.0,272.0,9.0,635.0,0.0,1116.0,3.0,7.0,,218.0,144.0,435.0,5717.0,7.0,471.0,1000.0,0.0,0.0,471.0,106.0,24.0,1262.0,16.0,33447.0,1071.0,12.0,734.0,77.0,1.0
2016-09-11,43.0,756.0,3232.0,17222.0,3131.0,25.0,10242.0,20.0,8.0,7.0,44.0,148.0,21.0,64.0,165.0,4839.0,682.0,255.0,15.0,349.0,2.0,40.0,122.0,10.0,6.0,620.0,49.0,179.0,82.0,37.0,255.0,72.0,34.0,57.0,3174.0,199.0,469.0,413.0,6003.0,2035.0,154.0,34.0,84.0,1684.0,9813.0,9.0,1571.0,29.0,4271.0,53.0,9051.0,69.0,1.0,2091.0,63.0,439.0,324.0,28.0,710.0,4.0,1254.0,2.0,13.0,,215.0,159.0,531.0,6421.0,11.0,547.0,984.0,1.0,0.0,536.0,78.0,26.0,1398.0,29.0,38853.0,1171.0,17.0,599.0,84.0,2.0
2016-09-12,60.0,832.0,3678.0,15609.0,3378.0,40.0,11238.0,20.0,18.0,5.0,67.0,183.0,49.0,68.0,217.0,5417.0,642.0,379.0,26.0,438.0,6.0,40.0,131.0,16.0,4.0,659.0,34.0,197.0,63.0,28.0,287.0,183.0,59.0,82.0,3935.0,405.0,488.0,373.0,6575.0,1956.0,253.0,59.0,103.0,1584.0,10144.0,11.0,1785.0,49.0,5297.0,50.0,10168.0,54.0,1.0,1938.0,65.0,550.0,617.0,12.0,1394.0,3.0,1405.0,0.0,14.0,,219.0,206.0,630.0,6847.0,8.0,724.0,1091.0,1.0,,644.0,129.0,23.0,1488.0,24.0,41361.0,1163.0,15.0,899.0,101.0,2.0
2016-09-13,76.0,826.0,3590.0,14207.0,3201.0,72.0,12164.0,20.0,24.0,7.0,72.0,154.0,43.0,39.0,233.0,5608.0,643.0,360.0,24.0,416.0,9.0,44.0,147.0,16.0,8.0,707.0,56.0,209.0,99.0,37.0,304.0,171.0,63.0,75.0,3563.0,393.0,492.0,368.0,6951.0,2470.0,267.0,54.0,87.0,1665.0,9954.0,19.0,2090.0,73.0,5300.0,59.0,10063.0,56.0,3.0,2051.0,54.0,480.0,542.0,23.0,955.0,5.0,1463.0,3.0,12.0,,194.0,191.0,661.0,6902.0,10.0,562.0,1040.0,,0.0,724.0,120.0,15.0,1516.0,17.0,41603.0,1323.0,39.0,1114.0,113.0,2.0
2016-09-14,63.0,644.0,3040.0,13042.0,2661.0,72.0,10544.0,23.0,16.0,7.0,75.0,190.0,41.0,48.0,203.0,5577.0,615.0,422.0,27.0,399.0,3.0,35.0,137.0,16.0,8.0,744.0,55.0,138.0,83.0,26.0,278.0,273.0,67.0,60.0,3184.0,445.0,522.0,371.0,6249.0,2925.0,267.0,56.0,98.0,1606.0,9379.0,8.0,1558.0,50.0,4583.0,67.0,9226.0,74.0,0.0,1871.0,93.0,483.0,511.0,11.0,986.0,5.0,1455.0,4.0,70.0,,181.0,197.0,540.0,6687.0,8.0,556.0,987.0,,0.0,659.0,136.0,40.0,1535.0,23.0,48267.0,1397.0,20.0,860.0,73.0,1.0
2016-09-15,61.0,652.0,3108.0,12646.0,2310.0,48.0,10612.0,20.0,22.0,5.0,47.0,140.0,25.0,76.0,207.0,5733.0,628.0,357.0,26.0,465.0,2.0,48.0,144.0,21.0,6.0,736.0,87.0,190.0,73.0,41.0,267.0,228.0,71.0,48.0,3270.0,466.0,559.0,397.0,5960.0,2109.0,274.0,42.0,102.0,2164.0,9473.0,10.0,1602.0,56.0,4591.0,51.0,8213.0,102.0,1.0,1903.0,60.0,574.0,352.0,13.0,918.0,9.0,1431.0,5.0,43.0,,244.0,211.0,684.0,6554.0,8.0,589.0,996.0,1.0,2.0,523.0,124.0,21.0,1643.0,25.0,47293.0,1233.0,29.0,805.0,73.0,4.0
2016-09-16,70.0,442.0,2330.0,17705.0,2054.0,49.0,10588.0,36.0,16.0,4.0,59.0,140.0,37.0,57.0,198.0,5307.0,672.0,300.0,19.0,406.0,4.0,31.0,114.0,11.0,6.0,620.0,43.0,172.0,53.0,34.0,232.0,165.0,41.0,58.0,3029.0,311.0,467.0,380.0,5118.0,2086.0,241.0,59.0,91.0,1762.0,9111.0,5.0,1455.0,41.0,4185.0,45.0,7638.0,87.0,4.0,1779.0,69.0,509.0,306.0,12.0,769.0,1.0,1228.0,5.0,19.0,,200.0,193.0,642.0,6164.0,4.0,618.0,909.0,,1.0,498.0,108.0,25.0,1513.0,31.0,42578.0,1429.0,27.0,616.0,81.0,8.0
2016-09-17,70.0,419.0,2355.0,18638.0,1951.0,33.0,10173.0,14.0,6.0,5.0,51.0,133.0,29.0,59.0,129.0,4802.0,641.0,290.0,13.0,300.0,0.0,36.0,89.0,16.0,10.0,584.0,48.0,132.0,74.0,34.0,226.0,88.0,34.0,46.0,2642.0,158.0,437.0,371.0,4630.0,2071.0,136.0,33.0,78.0,1588.0,8852.0,7.0,1302.0,18.0,3773.0,46.0,7090.0,64.0,2.0,1553.0,39.0,326.0,273.0,10.0,677.0,2.0,1108.0,3.0,10.0,,234.0,141.0,554.0,6211.0,2.0,505.0,877.0,,0.0,476.0,80.0,19.0,1270.0,21.0,33990.0,977.0,17.0,500.0,75.0,4.0
2016-09-18,75.0,512.0,2618.0,21186.0,2097.0,29.0,11632.0,18.0,15.0,2.0,89.0,144.0,21.0,68.0,144.0,5532.0,681.0,290.0,19.0,338.0,6.0,34.0,119.0,15.0,6.0,603.0,57.0,163.0,71.0,34.0,199.0,103.0,44.0,56.0,2520.0,278.0,512.0,566.0,5700.0,2095.0,236.0,61.0,102.0,1602.0,10624.0,10.0,1407.0,36.0,4042.0,57.0,7279.0,74.0,1.0,2546.0,54.0,364.0,269.0,25.0,800.0,2.0,1303.0,10.0,24.0,,209.0,223.0,590.0,6567.0,11.0,566.0,946.0,,1.0,486.0,76.0,24.0,1481.0,35.0,36871.0,1009.0,28.0,713.0,91.0,0.0
2016-09-19,79.0,568.0,3502.0,24206.0,2778.0,66.0,11946.0,33.0,27.0,3.0,59.0,172.0,44.0,51.0,205.0,6157.0,675.0,439.0,16.0,396.0,3.0,39.0,150.0,15.0,11.0,906.0,64.0,180.0,92.0,40.0,236.0,204.0,68.0,69.0,3263.0,495.0,521.0,618.0,6475.0,2031.0,359.0,63.0,127.0,1724.0,10911.0,5.0,1635.0,51.0,4850.0,48.0,8243.0,78.0,6.0,2095.0,56.0,486.0,342.0,18.0,1055.0,0.0,1497.0,2.0,23.0,,226.0,248.0,787.0,6904.0,11.0,639.0,977.0,,,596.0,158.0,37.0,1647.0,37.0,42853.0,1486.0,15.0,824.0,73.0,1.0
2016-09-20,66.0,584.0,3171.0,21719.0,2526.0,66.0,10971.0,33.0,25.0,5.0,71.0,168.0,46.0,79.0,245.0,6238.0,667.0,383.0,16.0,393.0,3.0,29.0,131.0,26.0,12.0,1284.0,45.0,184.0,78.0,34.0,263.0,230.0,62.0,64.0,3385.0,516.0,527.0,433.0,6185.0,2135.0,363.0,58.0,108.0,1610.0,9604.0,11.0,1590.0,32.0,4880.0,63.0,8119.0,82.0,2.0,1774.0,46.0,458.0,300.0,20.0,1101.0,4.0,1557.0,4.0,17.0,,196.0,213.0,691.0,6635.0,6.0,632.0,946.0,1.0,1.0,610.0,111.0,15.0,1644.0,24.0,40726.0,1548.0,22.0,986.0,63.0,5.0
2016-09-21,70.0,549.0,3046.0,14864.0,2394.0,37.0,11018.0,127.0,16.0,5.0,70.0,181.0,40.0,63.0,213.0,5982.0,686.0,350.0,29.0,400.0,0.0,35.0,185.0,18.0,5.0,894.0,41.0,152.0,72.0,41.0,349.0,255.0,72.0,58.0,3421.0,492.0,604.0,408.0,6310.0,1953.0,307.0,59.0,112.0,1516.0,9750.0,8.0,2122.0,54.0,4978.0,55.0,8179.0,83.0,3.0,1852.0,57.0,521.0,303.0,18.0,1020.0,5.0,1509.0,2.0,14.0,,193.0,222.0,652.0,6430.0,9.0,591.0,967.0,2.0,1.0,639.0,130.0,40.0,1702.0,31.0,41941.0,1459.0,18.0,953.0,75.0,3.0
2016-09-22,73.0,474.0,2886.0,14922.0,2395.0,48.0,11420.0,118.0,21.0,2.0,69.0,187.0,47.0,57.0,233.0,6980.0,674.0,362.0,27.0,400.0,3.0,59.0,183.0,16.0,6.0,942.0,55.0,406.0,104.0,30.0,340.0,223.0,58.0,101.0,3356.0,517.0,635.0,450.0,6397.0,1808.0,328.0,51.0,94.0,1564.0,10651.0,13.0,2998.0,41.0,4497.0,55.0,8516.0,79.0,8.0,1904.0,48.0,479.0,349.0,21.0,920.0,5.0,1516.0,1.0,6.0,,186.0,243.0,656.0,7421.0,16.0,674.0,948.0,1.0,,557.0,123.0,30.0,2449.0,37.0,48074.0,1553.0,20.0,1070.0,88.0,2.0
2016-09-23,59.0,401.0,2729.0,15464.0,2313.0,39.0,10514.0,113.0,16.0,4.0,55.0,191.0,48.0,64.0,185.0,5432.0,682.0,277.0,23.0,402.0,3.0,41.0,142.0,17.0,5.0,791.0,55.0,137.0,104.0,39.0,305.0,184.0,62.0,63.0,3238.0,333.0,628.0,393.0,5316.0,1913.0,254.0,31.0,118.0,1609.0,9612.0,15.0,1475.0,53.0,4231.0,43.0,7767.0,81.0,5.0,1798.0,54.0,392.0,293.0,24.0,775.0,3.0,1408.0,3.0,16.0,,226.0,196.0,529.0,6565.0,15.0,686.0,883.0,2.0,2.0,477.0,123.0,19.0,1911.0,26.0,39799.0,1320.0,27.0,1539.0,93.0,3.0
2016-09-24,39.0,289.0,2512.0,16638.0,2060.0,34.0,9294.0,114.0,19.0,3.0,57.0,127.0,17.0,63.0,151.0,4586.0,644.0,262.0,17.0,351.0,2.0,30.0,94.0,12.0,4.0,617.0,30.0,131.0,91.0,44.0,294.0,100.0,52.0,55.0,2709.0,116.0,604.0,348.0,4759.0,1913.0,134.0,37.0,101.0,1330.0,9146.0,6.0,1287.0,36.0,3781.0,47.0,6753.0,59.0,2.0,1731.0,56.0,350.0,253.0,24.0,580.0,4.0,1260.0,3.0,13.0,,206.0,171.0,496.0,5982.0,9.0,598.0,1018.0,,0.0,436.0,68.0,30.0,1381.0,21.0,32638.0,990.0,11.0,1904.0,87.0,3.0
2016-09-25,51.0,403.0,2784.0,20734.0,2120.0,36.0,10242.0,114.0,6.0,12.0,53.0,118.0,33.0,60.0,167.0,5265.0,703.0,251.0,11.0,392.0,0.0,21.0,108.0,11.0,8.0,706.0,52.0,155.0,76.0,53.0,285.0,122.0,53.0,52.0,2694.0,215.0,699.0,429.0,5663.0,2244.0,211.0,44.0,85.0,1503.0,9769.0,5.0,1359.0,22.0,3733.0,54.0,7180.0,77.0,1.0,2098.0,43.0,422.0,282.0,19.0,685.0,3.0,1395.0,1.0,9.0,,219.0,178.0,478.0,6340.0,14.0,597.0,896.0,0.0,,449.0,98.0,29.0,1495.0,26.0,36630.0,976.0,13.0,885.0,76.0,
2016-09-26,64.0,607.0,3171.0,18919.0,2627.0,54.0,11533.0,118.0,22.0,,65.0,169.0,43.0,50.0,208.0,6063.0,725.0,397.0,19.0,460.0,10.0,34.0,172.0,16.0,6.0,680.0,64.0,174.0,92.0,23.0,294.0,233.0,69.0,51.0,3474.0,503.0,684.0,442.0,6335.0,1928.0,441.0,52.0,134.0,1471.0,10393.0,8.0,1660.0,36.0,4686.0,61.0,8438.0,96.0,2.0,2085.0,54.0,490.0,280.0,24.0,959.0,4.0,1596.0,2.0,10.0,,217.0,226.0,624.0,7471.0,9.0,719.0,1084.0,,2.0,610.0,110.0,20.0,1645.0,30.0,43060.0,1266.0,28.0,1051.0,56.0,2.0
2016-09-27,56.0,598.0,3026.0,16943.0,2402.0,62.0,11183.0,111.0,28.0,5.0,65.0,154.0,33.0,72.0,211.0,6681.0,673.0,275.0,15.0,410.0,0.0,34.0,164.0,19.0,8.0,665.0,58.0,200.0,104.0,44.0,297.0,220.0,66.0,46.0,3275.0,474.0,743.0,448.0,6194.0,1888.0,457.0,50.0,132.0,1560.0,9469.0,11.0,1586.0,38.0,4533.0,49.0,7894.0,82.0,3.0,1845.0,59.0,538.0,313.0,9.0,953.0,5.0,1584.0,6.0,9.0,,224.0,251.0,551.0,6566.0,8.0,644.0,1402.0,,1.0,616.0,110.0,39.0,2162.0,21.0,45166.0,1315.0,8.0,1100.0,70.0,1.0
2016-09-28,84.0,450.0,3064.0,21663.0,2419.0,60.0,11204.0,114.0,14.0,5.0,90.0,204.0,59.0,99.0,270.0,6332.0,748.0,386.0,29.0,419.0,7.0,37.0,174.0,16.0,2.0,714.0,60.0,159.0,85.0,45.0,360.0,230.0,51.0,56.0,3371.0,486.0,773.0,737.0,6120.0,1951.0,477.0,55.0,1022.0,1710.0,9666.0,8.0,1612.0,41.0,4457.0,60.0,8379.0,78.0,,1911.0,35.0,472.0,353.0,14.0,1122.0,5.0,1577.0,3.0,11.0,,220.0,251.0,755.0,6613.0,8.0,634.0,1332.0,0.0,2.0,638.0,147.0,32.0,1704.0,35.0,43548.0,1425.0,30.0,5240.0,68.0,1.0
2016-09-29,74.0,493.0,2915.0,15832.0,2384.0,60.0,10941.0,114.0,12.0,6.0,72.0,204.0,44.0,58.0,267.0,6172.0,765.0,308.0,42.0,417.0,2.0,38.0,142.0,12.0,2.0,665.0,40.0,174.0,69.0,31.0,421.0,211.0,53.0,50.0,3549.0,525.0,764.0,605.0,6232.0,2279.0,451.0,47.0,1540.0,1574.0,9575.0,9.0,1588.0,40.0,4442.0,54.0,8827.0,71.0,4.0,1938.0,45.0,602.0,320.0,15.0,977.0,2.0,1569.0,0.0,7.0,,232.0,283.0,659.0,6484.0,8.0,622.0,1064.0,0.0,2.0,569.0,247.0,25.0,1492.0,32.0,43909.0,1470.0,17.0,4405.0,70.0,1.0
2016-09-30,91.0,404.0,2541.0,16106.0,2272.0,55.0,9997.0,124.0,13.0,3.0,77.0,176.0,35.0,64.0,262.0,6324.0,620.0,279.0,42.0,366.0,6.0,26.0,141.0,17.0,5.0,591.0,48.0,139.0,76.0,32.0,589.0,183.0,44.0,57.0,3080.0,277.0,685.0,435.0,5395.0,2223.0,414.0,47.0,317.0,1491.0,9060.0,14.0,1372.0,35.0,3856.0,43.0,7826.0,63.0,2.0,1702.0,37.0,436.0,317.0,15.0,784.0,2.0,1295.0,2.0,5.0,,212.0,233.0,639.0,5961.0,8.0,651.0,955.0,5.0,,497.0,195.0,28.0,1653.0,30.0,39813.0,1369.0,18.0,1803.0,69.0,6.0
2016-10-01,61.0,315.0,2354.0,23297.0,2011.0,43.0,9539.0,106.0,5.0,5.0,55.0,143.0,21.0,54.0,205.0,4702.0,579.0,241.0,21.0,354.0,0.0,41.0,82.0,13.0,8.0,608.0,31.0,151.0,58.0,25.0,297.0,67.0,37.0,52.0,2737.0,116.0,957.0,497.0,4763.0,1994.0,221.0,31.0,194.0,1354.0,8572.0,9.0,1485.0,29.0,3338.0,41.0,6131.0,84.0,1.0,1655.0,47.0,322.0,280.0,13.0,638.0,6.0,1148.0,0.0,14.0,,197.0,145.0,515.0,5791.0,9.0,499.0,938.0,,1.0,415.0,118.0,24.0,1223.0,36.0,35357.0,1018.0,10.0,1226.0,72.0,1.0
2016-10-02,60.0,393.0,2601.0,31526.0,2253.0,27.0,10007.0,121.0,9.0,5.0,70.0,145.0,20.0,50.0,165.0,5127.0,635.0,252.0,12.0,331.0,0.0,22.0,106.0,15.0,10.0,590.0,44.0,191.0,62.0,38.0,272.0,95.0,61.0,63.0,2532.0,178.0,900.0,528.0,6031.0,1989.0,255.0,38.0,156.0,1515.0,9545.0,5.0,1472.0,29.0,3359.0,58.0,6635.0,64.0,1.0,2236.0,39.0,353.0,306.0,19.0,692.0,2.0,1288.0,2.0,7.0,,232.0,184.0,488.0,6348.0,15.0,580.0,1330.0,,4.0,455.0,121.0,27.0,1377.0,17.0,36772.0,1039.0,10.0,1630.0,71.0,0.0
2016-10-03,87.0,558.0,2901.0,27068.0,2421.0,55.0,10853.0,111.0,10.0,8.0,78.0,206.0,50.0,75.0,245.0,5860.0,629.0,304.0,14.0,355.0,5.0,42.0,164.0,41.0,8.0,738.0,57.0,238.0,81.0,40.0,299.0,189.0,43.0,52.0,3086.0,399.0,695.0,568.0,6714.0,1891.0,400.0,57.0,201.0,1722.0,10190.0,14.0,1465.0,48.0,4363.0,96.0,7768.0,94.0,4.0,2138.0,42.0,468.0,303.0,19.0,1007.0,7.0,1584.0,1.0,7.0,,219.0,248.0,545.0,6660.0,11.0,556.0,1082.0,1.0,7.0,625.0,161.0,41.0,1666.0,40.0,40446.0,1416.0,20.0,1292.0,73.0,4.0
2016-10-04,79.0,544.0,3072.0,24352.0,2451.0,59.0,10740.0,115.0,20.0,9.0,75.0,164.0,41.0,60.0,235.0,6023.0,650.0,288.0,29.0,421.0,2.0,39.0,167.0,27.0,5.0,662.0,61.0,222.0,112.0,49.0,398.0,186.0,58.0,74.0,3391.0,434.0,654.0,551.0,6761.0,2026.0,450.0,67.0,243.0,1538.0,9610.0,9.0,1689.0,39.0,4289.0,126.0,7931.0,94.0,8.0,1917.0,51.0,493.0,359.0,15.0,1033.0,5.0,1493.0,2.0,4.0,,233.0,237.0,525.0,6515.0,10.0,602.0,994.0,1.0,,600.0,142.0,19.0,1611.0,176.0,42264.0,1450.0,17.0,1186.0,81.0,2.0
2016-10-05,98.0,445.0,2930.0,35066.0,2479.0,57.0,10861.0,111.0,21.0,7.0,100.0,200.0,44.0,69.0,258.0,6292.0,703.0,285.0,20.0,456.0,2.0,45.0,149.0,35.0,3.0,681.0,69.0,161.0,87.0,39.0,341.0,195.0,66.0,48.0,3430.0,440.0,753.0,619.0,6550.0,1968.0,463.0,44.0,174.0,1512.0,9390.0,9.0,1787.0,56.0,4169.0,82.0,7752.0,89.0,4.0,1898.0,55.0,504.0,317.0,17.0,979.0,3.0,1616.0,4.0,7.0,,219.0,199.0,573.0,6302.0,12.0,557.0,909.0,1.0,0.0,574.0,150.0,38.0,1614.0,93.0,42058.0,1333.0,24.0,1142.0,72.0,3.0
2016-10-06,101.0,530.0,3016.0,19334.0,2382.0,47.0,11917.0,113.0,32.0,16.0,128.0,211.0,42.0,87.0,295.0,5936.0,952.0,278.0,17.0,423.0,2.0,50.0,188.0,51.0,8.0,664.0,86.0,197.0,120.0,50.0,403.0,207.0,49.0,79.0,3453.0,482.0,736.0,600.0,6331.0,2023.0,513.0,79.0,226.0,1582.0,9803.0,19.0,1629.0,56.0,4176.0,52.0,7998.0,117.0,11.0,1893.0,57.0,507.0,321.0,22.0,975.0,8.0,1621.0,2.0,9.0,,222.0,204.0,548.0,6356.0,26.0,583.0,1062.0,,4.0,581.0,174.0,74.0,1669.0,44.0,41710.0,1355.0,42.0,1108.0,70.0,1.0
2016-10-07,128.0,394.0,2840.0,15858.0,2182.0,69.0,10877.0,112.0,18.0,13.0,59.0,151.0,51.0,80.0,276.0,5501.0,795.0,249.0,59.0,380.0,,40.0,132.0,21.0,8.0,624.0,49.0,219.0,81.0,42.0,357.0,184.0,49.0,40.0,3139.0,522.0,667.0,862.0,5739.0,1868.0,370.0,28.0,188.0,1531.0,9574.0,19.0,1530.0,47.0,3764.0,62.0,7523.0,74.0,5.0,1973.0,55.0,472.0,346.0,22.0,858.0,6.0,1356.0,2.0,18.0,,216.0,230.0,565.0,5946.0,19.0,592.0,806.0,,,492.0,140.0,53.0,1408.0,35.0,41663.0,1272.0,8.0,822.0,57.0,2.0
2016-10-08,109.0,382.0,2808.0,22090.0,1927.0,25.0,9706.0,104.0,7.0,5.0,66.0,121.0,15.0,62.0,149.0,4718.0,792.0,223.0,19.0,296.0,0.0,44.0,75.0,56.0,6.0,509.0,26.0,201.0,60.0,31.0,292.0,63.0,36.0,40.0,2708.0,140.0,763.0,663.0,5106.0,1903.0,168.0,34.0,115.0,1457.0,8860.0,5.0,1135.0,15.0,3273.0,35.0,6095.0,62.0,3.0,1710.0,130.0,330.0,288.0,11.0,572.0,3.0,1251.0,3.0,25.0,,216.0,163.0,464.0,5672.0,12.0,580.0,788.0,,1.0,428.0,87.0,26.0,1325.0,45.0,41270.0,926.0,9.0,748.0,71.0,0.0
2016-10-09,83.0,410.0,2896.0,26483.0,2057.0,40.0,10831.0,106.0,17.0,4.0,78.0,205.0,23.0,67.0,222.0,6290.0,808.0,247.0,21.0,330.0,0.0,37.0,101.0,31.0,7.0,559.0,34.0,203.0,63.0,32.0,340.0,106.0,48.0,49.0,2611.0,228.0,960.0,690.0,5650.0,2581.0,237.0,40.0,144.0,1517.0,9781.0,10.0,1259.0,15.0,3509.0,69.0,6879.0,76.0,1.0,2371.0,49.0,399.0,305.0,17.0,685.0,1.0,1344.0,2.0,8.0,,272.0,198.0,592.0,6684.0,5.0,552.0,904.0,,4.0,530.0,102.0,26.0,1595.0,40.0,40260.0,994.0,25.0,876.0,85.0,2.0
2016-10-10,87.0,524.0,3026.0,18928.0,2443.0,56.0,10933.0,110.0,22.0,7.0,102.0,213.0,34.0,84.0,249.0,5811.0,729.0,351.0,17.0,332.0,4.0,54.0,125.0,25.0,6.0,717.0,43.0,211.0,77.0,31.0,292.0,148.0,61.0,58.0,2941.0,440.0,838.0,587.0,6161.0,2502.0,326.0,38.0,170.0,1564.0,9711.0,6.0,1517.0,44.0,4273.0,55.0,7323.0,75.0,0.0,2018.0,42.0,447.0,334.0,12.0,845.0,5.0,1568.0,2.0,,,220.0,218.0,564.0,6933.0,3.0,562.0,906.0,0.0,2.0,525.0,137.0,26.0,1604.0,33.0,50413.0,1795.0,28.0,1551.0,70.0,1.0
2016-10-11,150.0,577.0,3083.0,15352.0,2518.0,69.0,10632.0,117.0,13.0,7.0,91.0,217.0,50.0,70.0,320.0,6138.0,719.0,273.0,29.0,387.0,8.0,68.0,151.0,27.0,6.0,776.0,57.0,225.0,76.0,62.0,330.0,183.0,72.0,41.0,3355.0,502.0,804.0,538.0,6349.0,2071.0,419.0,57.0,214.0,1542.0,9737.0,10.0,1586.0,45.0,4237.0,90.0,7967.0,90.0,2.0,2108.0,56.0,561.0,363.0,17.0,954.0,5.0,1639.0,3.0,14.0,,206.0,249.0,535.0,6558.0,17.0,810.0,990.0,3.0,6.0,620.0,152.0,26.0,1612.0,41.0,45472.0,1614.0,21.0,1032.0,65.0,4.0
2016-10-12,126.0,522.0,3298.0,15422.0,2848.0,75.0,10848.0,48.0,32.0,4.0,110.0,219.0,65.0,78.0,286.0,6257.0,706.0,362.0,34.0,420.0,2.0,48.0,185.0,36.0,6.0,808.0,63.0,189.0,78.0,33.0,228.0,180.0,61.0,56.0,3333.0,484.0,706.0,542.0,7112.0,2009.0,461.0,38.0,175.0,1585.0,10014.0,18.0,1771.0,54.0,4297.0,82.0,7730.0,75.0,3.0,1979.0,42.0,482.0,331.0,34.0,990.0,2.0,1553.0,2.0,5.0,,241.0,253.0,585.0,6458.0,15.0,2075.0,925.0,,1.0,577.0,145.0,22.0,1582.0,32.0,46763.0,1696.0,27.0,1001.0,67.0,1.0
